K562	0.0005	train	2200	0.930172
K562	0.0005	test	2200	0.901219
K562	0.0005	train	2300	0.949054
K562	0.0005	test	2300	0.896232
K562	0.0005	train	2400	0.965664
K562	0.0005	test	2400	0.89765
K562	0.0005	train	2500	0.969151
K562	0.0005	test	2500	0.902356
K562	0.0005	train	2600	0.980392
K562	0.0005	test	2600	0.903096
K562	0.0005	train	2700	0.980282
K562	0.0005	test	2700	0.904931
K562	0.0005	train	2800	0.995327
K562	0.0005	test	2800	0.899225
K562	0.0005	train	2900	0.972973
K562	0.0005	test	2900	0.897491
K562	0.0005	train	3000	0.969897
K562	0.0005	test	3000	0.897962
K562	0.0005	train	3100	0.979798
K562	0.0005	test	3100	0.895497
K562	0.0005	train	3200	0.976191
K562	0.0005	test	3200	0.899239
K562	0.0005	train	3300	0.9898
K562	0.0005	test	3300	0.900514
K562	0.0005	train	3400	0.98
K562	0.0005	test	3400	0.898631
K562	0.0005	train	3500	0.983871
K562	0.0005	test	3500	0.897837
K562	0.0005	train	3600	0.983517
K562	0.0005	test	3600	0.899008
K562	0.0005	train	3700	0.982143
K562	0.0005	test	3700	0.893291
K562	0.0005	train	3800	0.979167
K562	0.0005	test	3800	0.892599
K562	0.0005	train	3900	0.99505
K562	0.0005	test	3900	0.896171
K562	0.0005	train	4000	0.986239
K562	0.0005	test	4000	0.892882
K562	0.0005	train	4100	0.995283
K562	0.0005	test	4100	0.893795
K562	0.0005	train	4200	1.0
K562	0.0005	test	4200	0.898578
K562	0.0005	train	4300	0.989936
K562	0.0005	test	4300	0.898071
K562	0.0005	train	4400	0.994118
K562	0.0005	test	4400	0.897769
K562	0.0005	train	4500	0.995413
K562	0.0005	test	4500	0.901119
K562	0.0005	train	4600	0.990291
K562	0.0005	test	4600	0.896213
K562	0.0005	train	4700	0.995
K562	0.0005	test	4700	0.895566
K562	0.0005	train	4800	0.989796
K562	0.0005	test	4800	0.894994
K562	0.0005	train	4900	1.0
K562	0.0005	test	4900	0.897353
Endo	0.05	train	0	0.0
Endo	0.05	test	0	0.0
Endo	0.05	train	100	1.0
Endo	0.05	test	100	1.0
Endo	0.05	train	200	0.0
Endo	0.05	test	200	0.0
Endo	0.05	train	300	0.0
Endo	0.05	test	300	0.0
Endo	0.05	train	400	0.0
Endo	0.05	test	400	0.0
Endo	0.05	train	500	1.0
Endo	0.05	test	500	1.0
